"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","489","Cenario 01: Deve obter um usuário aleatório na lista e validar os dados","","2026-08-31","passed","2026-08-31","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getRandomUserAndValidateFields"
"","4113","Cenario 01: Deve realizar login com sucesso","","2026-08-31","passed","2026-08-31","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginSuccessful"
"","218","Cenario 04: Deve retornar erro ao obter usuário com ID inválido","","2026-08-31","passed","2026-08-31","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getUserIdInvalid"
"","91","Cenário 02: Deve falhar ao realizar cadastro com e-mail inválido","","2026-08-31","passed","2026-08-31","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithInvalidEmail"
"","323","Cenario 04: Deve falhar ao realizar edição com campos nulos","","2026-08-31","passed","2026-08-31","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserWithNullFields"
"","266","Cenario 01: Deve realizar edição com sucesso","","2026-08-31","passed","2026-08-31","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserSuccessful"
"","239","Cenario 03: Deve retornar erro ao obter usuário com ID inexistente","","2026-08-31","passed","2026-08-31","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getUserIdNonexistent"
"","7169","Cenario 10: Deve aplicar rate limit no login","","2026-08-31","passed","2026-08-31","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","shouldApplyRateLimitOnLogin"
"","389","Cenario 03: Nao deve realizar login com email vazio","","2026-08-31","passed","2026-08-31","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyEmail"
"","278","Cenario 02: Deve falhar ao realizar edicao com todos os dados em branco","","2026-08-31","passed","2026-08-31","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editUserWithInvalidData"
"","94","Cenário 08: Deve falhar ao realizar cadastro sem preencher campos obrigatórios","","2026-08-31","passed","2026-08-31","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithMissingFields"
"","397","Cenario 02: Nao deve realizar login com email invalido","","2026-08-31","passed","2026-08-31","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithInvalidEmail"
"","374","Cenario 05: Nao deve realizar login com senha vazia","","2026-08-31","passed","2026-08-31","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyPassword"
"","15235","Cenario 05: Deve validar o rate limit ao obter a lista de usuários","","2026-08-31","passed","2026-08-31","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","validateUserListRateLimit"
"","391","Cenario 04: Nao deve realizar login com senha invalida","","2026-08-31","passed","2026-08-31","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithInvalidPassword"
"","87","Cenário 07: Deve falhar ao realizar cadastro com administrador inválido","","2026-08-31","passed","2026-08-31","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithInvalidAdministrador"
"","246","Cenario 02: Deve obter um usuário por ID","","2026-08-31","passed","2026-08-31","","Feature: Teste de Obtenção de Usuário","qa.challenge.api.tests.GetUserTest","getUserByIdAndValidateFields"
"","69","Cenário 03: Deve falhar ao realizar cadastro com nome em branco","","2026-08-31","passed","2026-08-31","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyName"
"","343","Cenario 06: Nao deve realizar login com email e senha vazios","","2026-08-31","passed","2026-08-31","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithEmptyCredentials"
"","326","Cenario 08: Nao deve realizar login com email nulo","","2026-08-31","passed","2026-08-31","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithNullEmail"
"","334","Cenário 06: Deve falhar ao realizar cadastro com e-mail existente","","2026-08-31","passed","2026-08-31","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithExistingEmail"
"","66","Cenário 05: Deve falhar ao realizar cadastro com senha em branco","","2026-08-31","passed","2026-08-31","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyPassword"
"","396","Cenario 03: Deve criar um novo usuário ao tentar editar um usuário inexistente","","2026-08-31","passed","2026-08-31","","Feature: Testes de Edição de Usuário","qa.challenge.api.tests.EditUserTest","editNonExistentUser"
"","318","Cenario 09: Nao deve realizar login com senha nula","","2026-08-31","passed","2026-08-31","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithNullPassword"
"","221","Cenário 01: Deve realizar cadastro com sucesso","","2026-08-31","passed","2026-08-31","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationSuccessful"
"","69","Cenário 04: Deve falhar ao realizar cadastro com email em branco","","2026-08-31","passed","2026-08-31","","Feature: Teste de Cadastro de Usuário","qa.challenge.api.tests.RegisterTest","registrationWithEmptyEmail"
"","325","Cenario 07: Nao deve realizar login com email e senha com espaços em branco","","2026-08-31","passed","2026-08-31","","Feature: Teste de Login de Usuário","qa.challenge.api.tests.LoginUserTest","loginWithSpacesInCredentials"
